Mass,Intensity
127.014017,36794.47015
127.039136,23726.04236
127.05034,438.713911
127.071394,34.754205
127.075469,9022.610101
127.111819,1640.031089
127.177253,36.87421
127.256692,31.296726
127.399255,26.009505
127.505525,36.45153
127.71812,36.92204
127.822562,27.724102
127.878773,25.171407
127.923357,578.864044
127.976889,38.162459
127.997831,40.376402
128.011051,36.448973
128.017404,437.958221
128.034405,17921.57721
128.042478,364.173041
128.070823,135.023127
128.078899,68.229822
128.091788,36.189949
128.115336,39.699628
128.155916,41.743253
128.31843,29.009971
128.538245,35.950933
128.64923,21.573293
128.858798,38.176774
128.929924,34.945419
128.931313,2163.10976
128.958565,825.62133
129.015875,25.247744
129.018481,19494.54821
129.0296,264.283141
129.037767,130.004712
129.054798,529310.6802
129.091131,57097.91388
129.127479,27.14102
129.316074,36.718985
129.453731,36.150334
129.662818,36.188571
129.696781,38.765245
129.853289,33.958484
130.013595,300.894209
130.021855,118.103073
130.049981,9869.091926
130.058069,33081.19743
130.065279,1585.441014
130.086383,32704.36363
130.094475,3191.391126
130.44259,34.706067
130.548447,43.1679
130.740342,38.799164
130.779516,23.254903
130.891464,23.192576
130.892529,47.580745
130.967123,36.702307
131.008888,44.38021
131.015999,39.846979
131.034134,95932.52334
131.036802,43.779669
131.045338,48.177959
131.059032,2330.703292
131.061523,110.305018
131.070417,123885.5372
131.081625,1007.864275
131.089809,1050.690266
131.13822,36.404623
131.233874,30.501648
131.241181,23.383583
131.618254,23.771269
131.642245,23.341771
131.729668,34.361138
131.780047,34.664246
131.797624,36.558056
131.83548,33.763569
131.984731,39.935464
132.011698,33.181678
132.029321,15549.66646
132.037415,4794.970155
132.041912,48.166499
132.04461,869.091457
132.048028,152.714735
132.065658,1026.947501
132.073755,7393.291443
132.090491,35.225346
132.139817,36.179654
132.165031,33.217418
132.167733,32.960091
132.211875,40.892962
132.254598,31.444304
132.327833,33.389668
132.356892,37.332439
132.564911,35.637279
132.773966,41.750182
132.850719,43.576033
132.864516,37.985203
132.945345,12826.34612
132.954614,31.540115
132.984424,37.27678
132.994242,36.708497
133.001879,34.451952
133.013335,17043.20491
133.024612,418.147555
133.038254,40.949616
133.049715,112931.4541
133.052444,3910.812587
133.060814,65.064741
133.064999,1551.677664
133.074644,79.376181
133.08611,3171.537744
133.222541,34.608765
133.27688,32.969498
133.303697,38.17943
133.513405,32.744456
133.534257,33.59182
133.725808,27.63886
133.926407,33.62618
134.023841,274.881112
134.033222,23.52613
134.035062,25.423259
134.036533,64.170869
134.046284,491.270605
134.053092,5605.035447
134.055852,38.574292
134.060268,3200.854786
134.092292,31.518245
134.1142,31.843581
134.211654,40.92417
134.268813,33.519319
134.411316,34.634142
134.436074,41.901964
134.446608,41.704203
134.457697,38.910507
134.493931,26.142194
134.499848,24.825564
134.637348,23.126213
134.72425,36.358264
134.74483,34.499862
134.872863,66.619308
134.887534,34.164247
134.915024,804232.5785
134.938807,27.589859
134.942523,4054.72354
134.952373,24.750837
134.957205,35.593227
134.967614,26.407691
135.003311,24.417447
135.007774,37.665557
135.011122,237.726465
135.028977,15935.96917
135.031767,85.764031
135.044231,96197.41557
135.053906,126.885391
135.065442,3021.048957
135.09187,34.57412
135.139349,36.582012
135.202506,27.17855
135.26981,36.953762
135.31477,32.346066
135.401395,34.805471
135.54795,40.305851
135.602221,32.349007
135.680315,24.193553
135.731854,36.396914
135.743102,38.535497
135.752665,32.121769
135.77348,40.173217
135.837458,32.101626
135.914441,5655.704792
135.919325,145.796633
135.926464,21.006273
136.015745,10894.77198
136.024396,57.030386
136.039443,16610.07418
136.04772,7268.306006
136.174978,37.477912
136.288645,30.794746
136.540045,23.659424
136.653222,31.546974
136.664585,30.676627
136.677844,23.182076
136.910949,35752.37755
136.913228,57550.00572
136.919306,5702.547607
136.939251,6070.148091
136.94799,32.66683
136.95179,263.695576
137.019074,38.609827
137.023637,34837.30645
137.02668,29.685784
137.034857,102422.4155
137.042844,108.506473
137.044556,194.690787
137.059963,94.101798
137.091736,34.897119
137.102012,34.55736
137.1576,23.692515
137.273643,23.668876
137.32323,31.742491
137.423058,26.224529
137.444641,33.118153
137.506936,24.574128
137.739675,33.806234
137.927867,33.768944
137.939966,103.016829
138.018743,306583.4195
138.026817,1838.583682
138.031623,59.637711
138.03816,6378.288882
138.055273,3366.189035
138.066427,34.947291
138.186514,42.291691
138.401291,39.68156
138.548491,34.514202
138.563766,39.809582
138.632628,37.878593
138.646755,35.697497
138.665918,29.221013
138.700187,44.594252
138.75268,23.42697
138.86474,22.932104
138.908981,1543.160041
138.934992,204.648935
138.964895,31.362154
138.979267,36.371979
139.002772,198.444349
139.014041,21472.22576
139.01579,134.025809
139.022202,18724.66907
139.03911,3159.306049
139.050383,2789.446683
139.067879,34.897511
139.075657,2700.211822
139.112023,589.523176
139.115135,36.256097
139.273413,25.500734
139.296993,36.621609
139.300501,32.724078
139.313756,23.610951
139.406786,37.386932
139.42474,23.620913
139.429424,34.533977
139.562044,27.767926
139.586479,32.917194
139.615419,35.515189
139.665497,25.579461
139.873731,30.640921
139.969678,79.333173
139.979298,44.335524
139.98833,25.108732
140.010913,248875.7856
140.017394,105.626418
140.023091,640.501376
140.025644,39.908346
140.028001,21.440735
140.034484,1536.678655
140.070834,1354.495504
140.132563,23.890117
140.27446,33.137465
140.496296,34.402758
140.815874,23.645809
140.898714,36.430394
140.966151,2995.293452
140.975675,3124.776187
140.983216,40.372123
140.9852,62.179584
141.008025,36.883735
141.014377,4830.09464
141.016958,39.822648
141.018546,1877.902669
141.023509,32.104792
141.029664,42699.56735
141.054883,13781.01796
141.066204,7751.47525
141.091234,10625.48063
141.112296,32.541846
141.127599,119.888141
141.150657,35.662391
141.164574,34.134681
141.311427,31.771489
141.33692,32.662128
141.407462,34.882661
141.497609,35.150048
141.511778,25.356502
141.621403,27.016428
141.727555,30.624215
141.735357,33.465091
141.830022,34.858895
142.013821,68.175337
142.015225,631.043647
142.033083,419.993437
142.041913,38.49095
142.048134,38.944915
142.050141,36217.21669
142.05817,206.625945
142.086476,132.376768
142.094508,79.980466
142.125436,34.863382
142.130458,34.432127
142.2402,41.670472
142.359331,32.671354
142.425803,41.673065
142.492726,39.428165
