Mass,Intensity
65.565142,62.076935
65.580564,59.842864
65.599708,84.361296
65.60418,66.742375
65.607267,75.017876
65.609913,60.049435
65.626801,61.881744
65.635436,66.931507
65.653154,67.032944
65.659524,64.748347
65.66621,63.136935
65.696374,70.254092
65.704897,62.107277
65.763212,66.891554
65.765299,63.76501
65.78465,65.271006
65.795658,69.965743
65.797176,59.75039
65.804896,82.316853
65.806541,59.634293
65.817048,76.112731
65.843579,62.798549
65.850103,71.332264
65.85251,68.374459
65.878809,72.388533
65.902206,72.620719
65.927646,72.912474
65.932279,53.484855
65.952529,61.105981
65.970693,65.605939
65.975584,65.777238
65.982383,63.622354
65.989563,65.246053
66.022049,60.678841
66.03248,82.258767
66.038841,70.732687
66.045395,70.749659
66.076839,60.38649
66.088047,59.318354
66.090914,64.996229
66.094544,57.160155
66.131124,61.581298
66.135141,66.018288
66.184965,58.97766
66.197542,69.270739
66.209419,61.130068
66.22852,61.174785
66.232482,104.524058
66.236252,59.203181
66.248204,55.150506
66.254085,69.674057
66.259967,60.802659
66.277362,59.249864
66.34541,62.526958
66.378415,67.25698
66.390214,58.374576
66.417926,66.330633
66.423445,60.341548
66.48227,60.303616
66.491975,64.613191
66.511583,61.848971
66.520394,56.241303
66.553015,70.173606
66.557199,56.662228
66.577996,62.116362
66.617233,58.614024
66.644895,67.405903
66.649023,90.00009
66.6527,70.364428
66.664506,70.695719
66.679802,68.015666
66.717579,73.303103
66.737999,60.405279
66.742394,64.916351
66.749828,58.084727
66.762049,54.995857
66.763342,58.29762
66.763989,60.032913
66.767611,61.97395
66.772397,57.487281
66.7887,67.018156
66.800672,66.592907
66.80611,75.758827
66.806757,66.513823
66.821454,68.880512
66.825598,60.950826
66.83065,62.994163
66.836026,70.406822
66.840949,62.826643
66.871408,60.944017
66.929856,62.501046
66.9344,61.569066
66.935828,61.401514
66.948554,59.780857
66.962778,69.008373
66.977982,61.087389
66.988835,70.57907
67.001186,73.125899
67.015427,61.900371
67.015882,80.419462
67.023883,59.751867
67.028111,60.087343
67.031624,72.359559
67.034877,65.186294
67.096211,63.12735
67.098491,60.642967
67.099273,59.161414
67.124823,71.830011
67.134147,64.553469
67.144386,64.91841
67.163501,82.615089
67.167612,62.66792
67.175313,65.184691
67.192417,72.919872
67.199339,61.302265
67.20685,71.910312
67.232265,75.153866
67.243311,59.36631
67.260637,60.268402
67.278035,64.548893
67.297273,65.924864
67.302247,64.918126
67.332301,70.89197
67.336362,71.596869
67.347303,60.020815
67.355428,70.106709
67.382763,64.998293
67.416152,72.624181
67.42173,61.934196
67.444641,65.776836
67.451733,63.279974
67.456856,55.41938
67.469665,70.868116
67.513639,61.788026
67.516336,76.869154
67.556998,64.800124
67.571614,68.981152
67.57517,75.745365
67.622808,65.738836
67.634543,71.907705
67.659674,70.087774
67.660201,63.724618
67.665876,61.622149
67.671089,78.16973
67.689043,64.440902
67.725236,65.485986
67.765162,75.913053
67.792284,56.578674
67.81982,77.185596
67.823329,71.665767
67.823859,66.282873
67.853335,62.228299
67.865197,82.706539
67.869704,60.123884
67.874411,86.988828
67.915796,71.162901
67.918251,62.209827
67.949449,77.523164
67.958082,64.941377
67.990237,60.594036
67.991168,75.789477
67.994159,59.283693
68.006922,79.136715
68.015965,65.496452
68.017096,68.683153
68.047363,71.059667
68.053819,72.381277
68.058012,63.058339
68.061407,67.198636
68.070327,65.985358
68.073989,59.200167
68.095101,65.553254
68.105894,60.435791
68.126888,72.275654
68.162899,67.576263
68.164233,59.296369
68.166102,54.425063
68.169371,76.785349
68.180649,62.564837
68.22365,78.755446
68.224251,77.235544
68.226723,67.365756
68.277392,62.19199
68.334278,67.95629
68.334947,73.68265
68.344257,57.758712
68.351893,67.8399
68.382519,65.027148
68.397269,70.838205
68.431214,71.05622
68.43363,70.838569
68.442959,62.305089
68.454305,65.798548
68.47237,63.522297
68.515379,63.10366
68.5371,56.421935
68.572293,62.273493
68.575861,67.594138
68.614317,57.094284
68.629278,66.035979
68.643636,78.637838
68.712661,78.43584
68.737786,81.324893
68.754814,64.378318
68.75549,58.570404
68.755963,73.208151
68.766238,64.929098
68.770835,76.627914
68.780842,64.653666
68.798022,72.746281
68.809727,60.425937
68.817509,67.771329
68.842827,67.198166
68.847432,61.689754
68.855153,61.73216
68.856779,80.829634
68.867347,63.134525
68.880764,72.81461
68.886728,65.240975
68.907202,64.258438
68.910932,61.746849
68.919545,75.442277
68.925243,67.132382
68.938744,81.733098
68.940237,61.394204
68.957952,67.829984
68.960939,65.877053
68.994692,6359.79213
69.030374,270.60261
69.033502,425.671773
69.051049,61.397725
69.067989,65.317858
69.081193,76.353359
69.081533,61.701945
69.111356,61.203094
69.128251,65.434239
69.144061,77.865308
69.147197,63.668834
69.171675,60.259798
69.186818,64.760736
69.242658,63.010917
69.24826,63.173495
69.306705,64.944464
69.31553,71.908099
69.326067,70.440327
69.343109,69.409413
69.350845,59.352322
69.373992,67.488235
69.389818,65.578745
69.39578,61.026416
69.397973,64.657444
69.454756,62.722476
69.466354,69.362987
69.469168,62.734802
69.485302,73.593858
69.518273,67.000344
69.537311,63.352637
69.558626,69.442067
69.559451,63.958352
69.567636,67.42302
69.571626,64.715658
69.580707,75.409891
69.593576,81.440447
69.605966,75.826289
69.617947,67.039352
69.618704,65.226108
69.691205,72.673155
69.707002,65.942258
69.715972,77.914328
69.726946,59.191056
69.741995,67.169141
69.744343,60.789446
69.775564,73.02076
69.781645,64.949087
69.785653,78.250697
69.816417,63.53248
69.822988,56.281381
69.836961,64.657463
69.853016,70.318827
69.863122,71.470376
69.875861,56.634001
69.882578,60.725522
69.912645,68.383707
69.927893,63.171816
69.942453,67.465079
69.959653,62.549062
69.965828,65.17748
69.974432,65.79166
69.976097,72.615953
69.992338,66.830774
70.000044,86.924439
70.023448,60.593502
70.029075,65.976858
70.05145,66.904852
70.071611,66.172269
70.077801,59.420323
70.080582,66.969359
70.088094,67.673032
70.111542,69.218941
70.134932,65.465179
70.153806,71.020082
70.168297,64.119389
70.172966,63.444074
70.173733,70.738533
70.183002,67.336825
70.199106,65.15654
70.214657,70.001221
70.234889,69.778345
70.238937,60.948965
70.282433,69.435327
70.286764,66.187516
70.301576,59.627106
70.303323,66.212951
70.32555,61.661941
70.36318,68.322932
70.381026,66.599959
70.405251,64.556907
70.417578,68.145804
70.421992,63.534269
70.450164,62.243568
70.492945,71.557409
70.517508,65.22179
70.525372,63.09587
70.553887,87.152577
70.574757,70.76907
70.575882,65.301142
70.628416,68.472067
70.644533,62.500977
70.664247,77.180544
70.697144,65.377791
70.704192,59.562532
70.744735,71.570674
70.757716,70.887201
70.760468,64.340051
70.781995,63.590552
70.813986,68.036562
70.836598,59.967101
70.847201,71.162288
70.855897,73.953536
70.878033,63.138746
70.879519,68.486753
70.896571,68.463805
70.919718,76.385073
70.922267,62.980658
70.962431,68.417846
70.977599,68.309998
71.012773,16940.27555
71.031718,67.764995
71.040448,71.988051
71.047547,67.119034
71.048115,68.059042
71.049109,3549.617074
71.057558,64.017342
71.073254,57.585447
71.089026,68.973108
71.104945,63.688327
71.125491,63.069021
71.129047,61.70168
71.130398,79.767646
71.144482,60.226311
71.146616,65.461786
71.156933,64.277997
71.190104,74.466832
71.191243,63.348931
71.206485,65.663978
71.257301,61.021651
71.27506,105.703614
71.296679,61.110891
71.299534,71.214786
71.300248,75.298176
71.331591,74.6753
71.336448,85.42748
71.337305,71.401219
71.355237,69.599945
71.387903,59.58801
71.394768,69.366558
71.407786,64.626976
71.421308,68.299087
71.442421,68.326243
71.460106,66.57815
71.482956,60.344115
71.523096,69.265823
71.523598,59.479916
71.528689,70.98505
71.538013,62.527905
71.542963,60.834017
71.547842,68.786463
71.56413,63.941872
71.573605,84.903275
71.599095,63.16986
71.631282,62.388796
71.634229,66.057397
71.64875,72.427114
71.650835,71.137223
71.6627,79.248214
71.667015,68.540315
71.674496,74.429367
71.696658,68.862171
71.709398,79.012832
71.729703,66.495385
71.734672,59.594188
71.745189,69.536913
71.745694,67.741008
71.76551,74.493808
71.787064,81.894456
71.852581,79.942605
71.868613,69.296509
71.893321,61.885815
71.912331,70.127503
71.936049,72.089993
71.950589,65.287622
71.992065,58.181317
71.993006,81.426481
72.007999,552.585514
72.011186,71.765283
72.022416,68.417487
72.034374,77.827658
72.047856,66.715309
72.066565,69.837809
72.093843,80.767796
72.141471,70.97614
72.149607,70.046175
72.191037,69.133213
72.206018,69.810398
72.21111,61.216094
72.225516,70.516096
72.335665,80.131526
72.341354,76.003071
72.383168,64.674746
72.483289,61.296296
72.497996,65.83829
72.499386,66.975698
72.50268,74.817624
72.50934,68.53503
72.535698,79.768606
72.538481,62.117633
72.598209,70.306317
72.628504,67.022179
72.652431,91.566412
72.657349,71.230752
72.666895,64.569343
72.690694,62.830908
72.691869,70.674037
72.706934,67.446955
72.707963,67.800651
72.729576,65.46578
72.743401,63.166357
72.756863,63.371083
72.757304,78.660735
72.76113,65.69896
72.77813,60.127736
72.86012,67.402458
72.887038,65.917157
72.915743,76.721566
72.936193,65.724445
72.944981,66.196964
72.96633,68.803683
72.979263,72.636921
72.985915,70.577006
72.992051,5747.00007
72.99767,85.018932
73.008983,66.273869
73.01845,59.479095
73.018968,65.611829
73.028437,54859.40088
73.079809,67.22794
73.092623,60.929628
73.102329,63.944341
73.140948,74.230928
73.222141,68.71437
73.223552,61.870471
73.246882,69.926633
73.255355,61.136516
73.298335,64.006838
73.306073,64.516221
73.315821,57.434574
73.319468,67.873612
73.343737,60.763459
73.346418,65.013326
73.35461,89.173413
73.37748,62.912999
73.429669,63.535933
73.47691,62.655592
73.493264,82.691673
73.502079,65.87643
73.545576,65.155019
73.554774,66.876978
73.577738,69.737865
73.593153,78.743605
73.621153,63.545782
73.62984,64.576441
73.711699,68.871593
73.712374,69.753633
73.721378,82.545618
73.755908,67.520832
73.770703,64.724271
73.774534,71.696319
73.791139,64.816516
73.826169,94.597213
73.839406,69.577624
73.888473,74.351421
73.889904,67.335542
73.912197,74.898435
73.99,74.01381
74.021019,73.70078
74.023586,522.817403
74.031816,201.653751
74.035592,72.748602
74.097557,64.613993
74.106405,76.258021
74.120095,67.155782
74.133638,63.138029
74.142492,64.603958
74.144914,70.503726
74.182848,58.344883
74.188832,74.772307
74.190347,74.945048
74.192468,66.791183
74.198075,73.234499
74.217324,60.861141
74.243253,65.337982
74.275267,67.196601
74.302366,62.589614
74.303657,70.824839
74.316946,62.768525
74.349388,75.125763
74.351592,60.964962
74.37052,69.874852
74.371509,70.076142
74.375463,77.761167
74.387326,66.802234
74.407029,62.075405
74.446383,63.11748
74.45415,73.197472
74.465271,65.56731
74.494532,64.791239
74.515345,68.651496
74.543033,70.317147
74.629171,71.058785
74.633298,64.35581
74.64897,62.129675
74.651952,62.731631
74.6635,64.545249
74.664494,72.677165
74.697776,65.28058
74.740041,59.171979
74.762336,78.387196
74.781958,77.187779
74.784335,62.623704
