Mass,Intensity
111.564352,53.897703
111.68179,52.75259
111.845533,52.552092
111.910485,52.326266
111.928031,49.489197
112.039576,130.420798
112.043091,60.466435
112.211998,47.837953
112.240327,53.53947
112.257386,48.534464
112.300404,45.755888
112.31409,50.493044
112.337517,54.361114
112.627863,55.606881
112.743294,49.910812
112.74443,58.638493
112.831334,48.675237
112.836449,51.174062
112.927017,52.841561
112.936407,12955.82418
112.984656,51366.50513
112.998325,4908.059865
113.023534,23859.24574
113.059866,7231.152608
113.104487,64.008793
113.121173,45.217475
113.133155,51.02588
113.2058,47.545324
113.240649,48.783155
113.304391,47.457878
113.381065,61.292019
113.417571,51.530796
113.451085,54.237035
113.476302,48.240569
113.488627,49.313266
113.522747,50.269441
113.619597,43.410781
113.636398,60.199947
113.651334,49.381103
113.70536,47.545266
113.788198,49.226448
113.967847,47.928561
114.002327,50.211794
114.018779,3523.343675
114.055159,778.436369
114.079278,56.159056
114.08,49.788457
114.121468,48.486895
114.473771,55.979855
114.520103,49.261342
114.523445,55.330999
114.58202,53.721818
114.592053,50.006125
114.637584,48.138145
114.640349,51.727887
114.702654,63.668529
114.707023,60.545471
114.708188,65.948093
114.74723,63.647783
114.797374,48.177911
114.861266,43.44535
114.885057,48.200024
114.932223,58.136449
114.934268,50.389608
114.970649,69.281385
115.002808,7241.229831
115.014066,68.708578
115.039221,294888.9935
115.075506,55725.39268
115.240758,51.259649
115.299885,55.235627
115.308398,57.675523
115.354943,51.940557
115.373011,51.09563
115.398137,66.799578
115.446649,51.958988
115.461209,48.016377
115.49166,52.788721
115.506964,50.431781
115.772025,46.246998
115.795361,54.936114
116.003037,60.932128
116.034444,913.638732
116.041557,50.040736
116.042594,15138.99228
116.043483,50.391054
116.066012,57.992511
116.070756,208.55445
116.07891,1414.765256
116.092699,55.88489
116.097,53.684167
116.128445,54.152514
116.205628,50.780654
116.24202,54.59612
116.315302,55.263734
116.317087,56.211653
116.322441,50.424027
116.34029,48.07633
116.389695,55.480119
116.462371,54.821213
116.480402,57.749866
116.507978,57.546584
116.569126,50.649721
116.626441,46.578812
116.654367,47.334687
116.700535,49.505237
116.899263,57.681072
116.931184,46.420861
116.977366,55.781045
116.991166,54.108071
117.018473,411211.5474
117.03063,54.116052
117.043388,163.099314
117.04564,56.209675
117.052095,49.776408
117.054797,61174.37486
117.147786,62.524531
117.19906,50.38494
117.21997,51.362433
117.228095,57.366578
117.233061,48.278039
117.256388,51.457776
117.265571,57.641949
117.27882,48.698355
117.394389,52.162359
117.414899,56.444188
117.428626,50.51982
117.439186,48.477629
117.512848,47.849918
117.536561,58.359726
117.595649,51.983811
117.613187,45.378869
117.653571,49.291498
117.688981,56.845298
117.709719,53.644679
117.728192,55.794674
117.757272,52.949827
117.833053,52.20488
117.857622,59.245742
117.877494,69.072927
117.994254,53.884766
117.996078,50.640135
118.021761,17447.8875
118.028906,3066.704173
118.040155,4619.637126
118.050038,11845.78738
118.058097,1059.226149
118.078934,52.38789
118.192337,50.459339
118.199649,54.807714
118.341303,43.633617
118.36542,52.632713
118.428495,50.953784
118.454014,53.157997
118.485658,49.899306
118.53307,55.39602
118.69433,50.524116
118.811539,49.794105
118.870361,48.434628
118.941222,3056.286027
119.013685,46.071327
119.022612,1056.755112
119.025075,49.064889
119.034159,4767.097063
119.040625,47.683525
119.04509,61.718753
119.111946,54.532318
119.183948,50.298942
119.219279,49.565885
119.234867,52.739588
119.244128,49.360462
119.313469,55.502825
119.511787,59.876806
119.522475,50.618676
119.53022,60.513613
119.595935,60.539317
119.735757,54.394696
119.781746,55.989879
120.100041,49.325758
120.239029,59.088055
120.248564,49.42054
120.2581,51.926677
120.497501,48.280584
120.53985,54.029998
120.586616,50.069127
