Mass,Intensity
89.069477,13.650422
89.097685,15.46452
89.107257,15.456031
89.111645,15.915949
89.13279,14.657228
89.18908,17.120178
89.220242,13.141649
89.272515,14.229043
89.309124,15.104633
89.309924,15.878715
89.326636,13.796628
89.340349,13.874971
89.343152,16.037126
89.351061,16.82289
89.376699,14.014983
89.404051,15.439111
89.407157,12.86592
89.414474,17.611137
89.508665,15.025257
89.521014,12.81077
89.548031,13.406358
89.553255,13.553762
89.56491,12.906395
89.590539,13.284494
89.601497,13.699163
89.619699,11.66413
89.631266,14.004243
89.635693,14.050615
89.640522,15.226791
89.666787,13.220198
89.748072,16.232092
89.76904,14.57123
89.780737,13.420542
89.795362,13.624928
89.797682,14.057936
89.846627,14.127692
89.885408,13.674228
89.896016,11.551593
89.918452,13.841605
89.945143,14.625051
90.004532,13.28635
90.026502,108667.987533
90.027312,1199.740039
90.029439,1783.587564
90.034806,11.626275
90.053647,14.07664
90.08729,14.000727
90.137994,13.242788
90.14124,13.414575
90.200113,15.854151
90.234246,16.857073
90.258739,14.388029
90.317219,12.95909
90.33513,13.133466
90.346938,18.322983
90.364145,17.508181
90.365571,12.237342
90.382885,15.198022
90.384108,15.201295
90.403669,13.222846
90.423543,18.323984
90.436388,14.115471
90.437101,16.360711
90.463514,12.28141
90.489325,15.316294
90.496979,13.448867
90.509737,15.918055
90.514637,16.251828
90.540267,15.26262
90.54282,13.866785
90.592478,10.885801
90.620594,14.786851
90.646064,13.516059
90.658956,13.086293
90.696216,24.45003
90.773676,13.996753
90.78516,17.081537
90.796338,14.403484
90.814494,15.088979
90.847539,15.531986
90.875466,14.831851
90.92879,13.042727
91.002431,1467.081733
91.027444,18684.332272
91.029812,542.145384
91.042065,13.998654
91.058544,19.181107
91.070082,12.254783
91.082035,15.735949
91.111308,16.379273
91.136365,15.54946
91.183622,12.09885
91.186409,13.652058
91.189712,14.381592
91.215319,14.56499
91.248376,13.74571
91.25747,13.498205
91.269459,13.532549
91.281864,12.717911
91.300891,13.573461
91.308337,14.424613
91.327061,15.642609
91.39984,29.329485
91.419214,12.28259
91.424706,17.120708
91.443363,13.81843
91.485256,16.7216
91.51846,14.980374
91.557913,15.082654
91.558328,14.090894
91.600301,18.354639
91.619843,14.925986
91.625665,14.099921
91.626081,15.100934
91.629616,46.155236
91.63024,17.61938
91.640223,13.526833
91.67143,14.914645
91.687248,17.061955
91.736392,14.732848
91.760874,13.626261
91.775986,13.292152
91.801944,13.872113
91.815188,13.683942
91.882808,16.842064
91.983542,15.402996
91.997662,2644.47515
92.004148,13.77129
92.030832,82.985314
92.091252,15.618845
92.292626,15.156085
92.296936,15.583047
92.300195,14.231007
